Dia;Mes;Ano;FullName;TweetText;Link(s);Media;Retweets;Favorites;Followers;Follows;Listed
2;5;2019;Jair M. Bolsonaro;Que a paz e a prosperidade continuem a florescer no Japão na Era Reiwa, iniciada com a ascensão do Imperador Naruhito, após o reinado admirável de Akihito. E que nesta nova era a amizade entre Brasil e Japão, tradicionais parceiros e amigos, se torne ainda maior. BANZAI! 🇧🇷🇯🇵;;https://pbs.twimg.com/media/D5lwtnpXsAgsA9P.jpg;5668;62485;4159174;335;4328
2;5;2019;Jair M. Bolsonaro;Gravando com o maior comunicador deste país. Assuntos de interesse de todos os brasileiros, incluindo a Nova Previdência. Programa irá ao ar neste domingo. Não percam!;;https://pbs.twimg.com/media/D5lL3upX4AAIYw9.jpg;11052;80414;4159174;335;4328
2;5;2019;Jair M. Bolsonaro;Mutirão de saúde de órgãos do Governo Federal em conjunto com faculdades públicas e entidades privadas no Amazonas em prol das populações isoladas:;;https://pbs.twimg.com/media/D5kqZQVWsAAtkKi.jpg;2465;15202;4159174;335;4328
2;5;2019;Jair M. Bolsonaro;A autoridade sanitária da Índia aprovou a primeira permissão de importação para carne de frango in natura brasileira. O anúncio foi feito pela ministra @TerezaCrisMS . Estima-se que o mercado indiano de carne de frango vá continuar crescendo a uma taxa de 7% a 8% ao ano.;;;5067;33375;4159174;335;4328
1;5;2019;Jair M. Bolsonaro;Ontem recebi o Ministro das Relações Externas da Alemanha, Heiko Maas, com quem tive uma conversa muito produtiva. O Brasil e a Alemanha têm uma grande parceria, que abrange áreas essenciais para o bem-estar de nossos povos: defesa, ciência e tecnologia, comércio e investimentos.;;;4227;39337;4159174;335;4328
1;5;2019;Jair M. Bolsonaro;A crise na Venezuela afeta, em parte, a economia no Brasil. Estudamos alternativas para que esses efeitos sejam afastados de forma definitiva da vida de nossos cidadãos. ASSISTA:;http://youtu.be/nu9MG3Oq5jc;;3022;20557;4159174;335;4328
1;5;2019;Jair M. Bolsonaro;A Secretaria Nacional de Juventude do Ministério da Família, da Mulher e Direitos Humanos, comandado pela Sra. @DamaresAlves entregou 160 turmas do Inova Jovem de Ensino à Distância. Em 3 meses foram mais turmas que todo ano de 2018. A informação chegando a locais jamais vistos.;;pic.twitter.com/33seKGmCAi;4761;28747;4159174;335;4328
1;5;2019;Jair M. Bolsonaro;O turismo náutico, importações de embarcações, mergulhos, naufrágios induzidos, turismo, recifes artificiais, criadouros de vida marinhas, empregos e sustentabilidade. Estamos desenvolvendo projetos neste sentido:;;https://pbs.twimg.com/media/D5fst9-WAAAQJIU.jpg;2198;14599;4159174;335;4328
1;5;2019;Jair M. Bolsonaro;Senhor Daniel Lopez, Grato pelas palavras e exposição da verdade, na maioria da vezes esquecidas no momento de informar ao cidadão brasileiro sobre a colocação dos fatos.;http://youtu.be/x_X8C35bO70;;4297;25284;4159174;335;4328
30;4;2019;Jair M. Bolsonaro;Assinamos Medida Provisória que cria a liberdade econômica e facilitação de geração de empregos. Entenda em menos de 3 minutos:;;pic.twitter.com/wAPKFYVmIK;4337;23706;4159174;335;4328
30;4;2019;Jair M. Bolsonaro;Assinei hoje a MP da Liberdade Econômica, que diminui burocracia sobre empresas e startups, estimulando o empreendedorismo, a competitividade e a economia do Brasil. Estamos colocando em prática nosso compromisso de tirar o peso do Estado das costas de quem produz e gera emprego.;;;7181;53256;4159174;335;4328
30;4;2019;Jair M. Bolsonaro;Via @portosdobrasil - O Porto de Itajaí/SC encerrou o 1º trimestre de 2019 com a melhor movimentação de cargas dos últimos 10 anos. Além disso, se comparado ao mesmo período do ano passado, o Complexo registrou crescimento de 42% nas operações portuárias:;http://bit.ly/2IY7dPk;;2492;15859;4159174;335;4328
30;4;2019;Jair M. Bolsonaro;A situação da Venezuela preocupa a todos. Qualquer hipótese será decidida EXCLUSIVAMENTE pelo Presidente da República, ouvindo o Conselho de Defesa Nacional. O Governo segue unido, juntamente com outras nações, na busca da melhor solução que restabeleça a democracia naquele país.;;;9550;55109;4159174;335;4328
30;4;2019;Jair M. Bolsonaro;❤️❤️❤️;;https://pbs.twimg.com/media/D5bUGr-X4AIg4v4.jpg;8595;45391;4159174;335;4328
30;4;2019;Jair M. Bolsonaro;A que ponto chegará o “ jornalismo” da Veja?;;https://pbs.twimg.com/media/D5a3YfqW0AEjOcr.jpg;5205;28508;4159174;335;4328
30;4;2019;Jair M. Bolsonaro;O Brasil se solidariza com o sofrido povo venezuelano escravizado por um ditador apoiado pelo PT, PSOL e alinhados ideológicos. Apoiamos a liberdade desta nação irmã para que finalmente vivam uma verdadeira democracia.;;;17435;91293;4159174;335;4328
30;4;2019;Jair M. Bolsonaro;O Ministério da Saúde e a Secretaria-Geral da Presidência aplicam R$ 120 milhões em reformas em hospitais federais no Rio de Janeiro. As prioridades estão sendo encaminhadas pelas direções dos hospitais. (Gestão / medicamentos / atendimentos / cirurgias / organização). Entenda:;;https://pbs.twimg.com/media/D5Z_bJvXsAALu5O.jpg;2912;15644;4159174;335;4328
30;4;2019;Jair M. Bolsonaro;Desde que a casa não seja a dele, pode invadir e fazer a festa com sua família!;;https://pbs.twimg.com/media/D5ZQbo0W0AA6rnt.jpg;4441;30051;4159174;335;4328
30;4;2019;Jair M. Bolsonaro;Entrevista concedida à repórter-mirim, Esther Castilho para o programa Esther e os Famosos.;http://youtu.be/8V1RBadxQxw;;2239;16968;4159174;335;4328
29;4;2019;Jair M. Bolsonaro;Mais amor e menos ódio, diretor de cinema! ❤️❤️❤️;;https://pbs.twimg.com/media/D5XjQHNW4AAFPFk.jpg;4452;37741;4159174;335;4328
29;4;2019;Jair M. Bolsonaro;- Agrishow Ribeirão Preto 2019. - Um abraço São Paulo. - Parabéns aos produtores rurais.;;pic.twitter.com/Ugv5tHwgH5;3553;28087;4159174;335;4328
29;4;2019;Jair M. Bolsonaro;Tive a satisfação de fazer o uso da palavra na Agrishow 2019 (SP) e expor um pouco do trabalho e objetivos de nosso governo. Um forte abraço a todos!;http://youtu.be/aXDzRC3WRO4;;2757;21810;4159174;335;4328
29;4;2019;Jair M. Bolsonaro;O @minsaude anuncia redução de 38% do número de casos de malária em comparação a 2018. A redução dos casos no país se deve, principalmente, à integração das ações de saúde realizadas pelo Governo Federal em parceria com os Estados, Municípios e a população.;;;3580;29859;4159174;335;4328
29;4;2019;Jair M. Bolsonaro;- Nenhum novo imposto será criado. - Jair Bolsonaro, PR.;;pic.twitter.com/WCi1ohQl7b;9515;56969;4159174;335;4328
29;4;2019;Jair M. Bolsonaro;Empreendedorismo beneficia a todos, gera consciência e preserva o meio ambiente. O trabalho do secretário de pesca e aquicultura @jorgeseif dando resultado e gerando empregos.;;pic.twitter.com/kzLAGsOLTa;3139;20500;4159174;335;4328
28;4;2019;Jair M. Bolsonaro;Me reuni neste domingo com o Ministro @onyxlorenzoni para tratar de temas como, a nova Medida Provisória que facilitará o empreendedor na geração de empregos, relação com o Legislativo, metas ministeriais para os próximos 100 dias e mais. Assista:;http://youtu.be/5GzWeSObo7s;;3227;22746;4159174;335;4328
28;4;2019;Jair M. Bolsonaro;A @policiafederal , com apoio do MPF, deflagrou a Operação Arquimedes contra um esquema de corrupção na extração ilegal de madeira na floresta amazônica. A PF prendeu 26 suspeitos, entre eles o ex-superintendente do Ibama no Amazonas.;;;8174;55074;4159174;335;4328
28;4;2019;Jair M. Bolsonaro;🇧🇷☝🏻👍🏻👉🏻👉🏻;;https://pbs.twimg.com/media/D5QbHC4WkAExqC5.jpg;2856;24477;4159174;335;4328
28;4;2019;Jair M. Bolsonaro;O @minsaude destaca a ampliação do horário de funcionamento de unidades de saúde de atendimento à população e entrega 88 veículos para o transporte de pessoas com deficiência.;http://bit.ly/2IHzCd2;pic.twitter.com/x1jQKqKWWZ;3511;20966;4159174;335;4328
28;4;2019;Jair M. Bolsonaro;A matéria da Veja é fake (mentira). Esse cargo, PGR, certamente é um dos mais importantes da República. Sugestões e opiniões serão levadas em consideração pelo Governo.;;https://pbs.twimg.com/media/D5QKTmEW4AUIvSU.jpg;4296;24413;4159174;335;4328
28;4;2019;Jair M. Bolsonaro;BRAVOS!!! RT @JusticaGovBR: Bombeiros da Força Nacional de Segurança Pública seguem em Pemba, #Moçambique, trabalhando no resgate de vítimas após passagem de novo ciclone que atingiu o país #cicloneKenneth. Até o momento 30 pessoas resgatadas.;https://twitter.com/JusticaGovBR/status/1122478049499521025;pic.twitter.com/3jgu9a1XdK;3985;33502;4159174;335;4328
28;4;2019;Jair M. Bolsonaro;Professor tem que ensinar e não doutrinar.;;pic.twitter.com/voG6Dj15IZ;13318;79817;4159174;335;4328
27;4;2019;Jair M. Bolsonaro;Conheci nesta manhã a casa da Yasmim e família, na Estrutural, área pobre do DF. Retribuí a agradável visita ao Palácio do Planalto. Que Deus abençoe esta família e a vida desta doce e educada menina. Que possamos construir um futuro melhor para ela e todas as crianças do Brasil!;;https://pbs.twimg.com/media/D5MYxuEW4AE0QkW.jpg;6762;61715;4159174;335;4328
27;4;2019;Jair M. Bolsonaro;A política de preços do combustível e derivados do petróleo é tema de reuniões no Governo. O @MinEconomia, Paulo Guedes, com nosso time, continua trabalhando para gerar concorrência nos setores para garantir preços mais baixos para o consumidor.;;pic.twitter.com/eHcPrSIgxP;5422;31659;4159174;335;4328
27;4;2019;Jair M. Bolsonaro;Saúde não é piada!;;https://pbs.twimg.com/media/D5LR_bWW0AQC-j5.jpg;4110;30449;4159174;335;4328
27;4;2019;Jair M. Bolsonaro;O consumo de bebida alcoólica é proibido na cadeia. Boa tarde a todos!;;pic.twitter.com/lu1fVSEJJB;10633;63926;4159174;335;4328
27;4;2019;Jair M. Bolsonaro;são Paulo terá O maior Colégio Miltar do Brasil. - Jair Bolsonaro.;;pic.twitter.com/9ke0pocwWF;697;4088;4093150;331;4271
27;4;2019;Jair M. Bolsonaro;Cerca de 40.000 agricultores familiares, principalmente no Nordeste brasileiro, ganharão facilitação para produção de sua especificidade, gerando mais emprego e renda.;;https://pbs.twimg.com/media/D5JxSJuW4AAGnDv.jpg;407;2429;4092040;331;4272
26;4;2019;Jair M. Bolsonaro;Problema recorrente e presenciado fisicamente pelo Ministro do Meio Ambiente, @rsallesmma junto a prefeituras de todo país, nos levou a ter prioridade na Agenda Ambiental Urbana, com ações de reciclagem, coleta seletiva, incineração, logística reversa etc no que for possível.;;https://pbs.twimg.com/media/D5HC87CWsAA7_mI.jpg;320;1664;4088433;331;4269
26;4;2019;Jair M. Bolsonaro;Grato a todos pela consideração! @Biakicis;;pic.twitter.com/Nq9omMfBcK;601;3318;4087424;331;4269
26;4;2019;Jair M. Bolsonaro;Assinamos o primeiro parecer presidencial ao vivo em rede social para dar fim ao sigilo bancário em operações de crédito que envolvam recursos públicos federais. @AdvocaciaGeral @AMendoncaAGU . Entenda rapidamente neste curto vídeo:;http://youtu.be/0Rl-YjjDWIU;;1075;6106;4084319;331;4269
26;4;2019;Jair M. Bolsonaro;Demos OK para estudo da privatização dos Correios. Temos que rememorar para a população o seu fundo de pensão. A empresa foi o início do foco de corrupção com o mensalão, deflagrando o governo mais corrupto da história. Com o Foro de SP destruíram tudo nome da Pátria Bolivariana.;;;2193;13152;4082688;331;4273
26;4;2019;Jair M. Bolsonaro;O Ministro da Educação @abrahamWeinT estuda descentralizar investimento em faculdades de filosofia e sociologia (humanas). Alunos já matriculados não serão afetados. O objetivo é focar em áreas que gerem retorno imediato ao contribuinte, como: veterinária, engenharia e medicina.;;;1159;8478;4080944;331;4271
25;4;2019;Jair M. Bolsonaro;Sem desidratar, a Nova Previdência gerará economia de R$ 1.000.000.000.000,00 ao país. Teremos condições de potencializar nossos investimentos como nunca. É preciso consciência e patriotismo para entender que o que está em jogo é a construção de um futuro próspero para todos!;;;1305;7108;4079706;331;4267
25;4;2019;Jair M. Bolsonaro;LIVE DE 25/04 SOBRE OS ÚLTIMOS FATOS DA SEMANA: Previdência, Cadastro Nacional dos Pescadores e outros assuntos. Link no youtube:;http://youtu.be/njs9mTU0jp8;;236;1342;4078884;330;4265
25;4;2019;Jair M. Bolsonaro;No evento de Páscoa no Planalto na semana passada, perguntei para algumas crianças ali presentes quem torcia para o Palmeiras, meu time de coração. A pequena Yasmim, flamenguista contrariou a pergunta. Um jornalista do Estadão aproveitou-se para politizar a situação com MENTIRAS.;;pic.twitter.com/lMhnbdMWDi;212;1130;4078130;330;4263
25;4;2019;Jair M. Bolsonaro;LIVE NO FACEBOOK DE 25/04, às 19:00, SOBRE OS ÚLTIMOS FATOS DA SEMANA: Previdência, Cadastro Nacional dos Pescadores e outros assuntos. Nos vemos lá!;;;684;3304;4078130;330;4263
25;4;2019;Jair M. Bolsonaro;Seguimos cumprindo nosso objetivo de combater fraudes, algo que se proliferou de forma catastrófica em nosso país. Dessa vez, lançaremos o novo Cadastro Nacional de Pescadores para filtrar e identificar possíveis fraudes no recebimento do seguro-defeso. @jorgeseif;;pic.twitter.com/qiCPTtRTYN;1368;7225;4076942;330;4261
25;4;2019;Jair M. Bolsonaro;Parabéns à Polícia Civil, PM e todos os envolvidos na Operação PC27 de todo o Brasil, que em operação conjunta, tirou de circulação quase 4 mil criminosos, incluindo menores, levando um alívio mínimo para os brasileiros que tanto sofrem com a violência. Grande dia!;;https://pbs.twimg.com/media/D4_pIl7W4AEd0ea.jpg;980;6098;4074827;330;4260
24;4;2019;Jair M. Bolsonaro;Sancionamos a lei que cria a Empresa Simples de Crédito. Uma novidade que fará a economia girar nos municípios, beneficiando os donos de pequenos negócios no Brasil e a empregabilidade na região! (Mais detalhes em @MinEconomia). Entenda:;;pic.twitter.com/hte5EPIkJR;996;4833;4073832;330;4259
24;4;2019;Jair M. Bolsonaro;FAKENEWS;;https://pbs.twimg.com/media/D49mYMnX4AEC-nd.jpg;708;3631;4073130;330;4258
24;4;2019;Jair M. Bolsonaro;Pronunciamento em rede nacional:;;pic.twitter.com/LZUhZeSHJQ;2037;10883;4073130;330;4258
24;4;2019;Jair M. Bolsonaro;- Meu muito obrigado ao Apóstolo Renê Terra Nova. - Parabéns pelos 20 anos do Congresso RESGATE DA NAÇÃO. - Jair Bolsonaro.;;pic.twitter.com/qEh6hZqX1B;779;5086;4072189;330;4258
21;4;2019;Jair M. Bolsonaro;A que ponto infelizmente chegará a Rede Globo?;;https://pbs.twimg.com/media/D4sbwWuWAAEl0Ds.jpg;618;3146;4050510;332;4227
21;4;2019;Jair M. Bolsonaro;Mesmo neste dia sagrado, o extremismo deixa rastros de morte e dor. Em nome dos brasileiros, condeno os ataques que deixaram centenas de vítimas no Sri Lanka, inclusive em igrejas, onde se celebrava a Ressurreição de Cristo. Que Deus possa confortar os que agora sofrem!;;;2062;13769;4049102;332;4223
21;4;2019;Jair M. Bolsonaro;Respeitando a aplicabilidade do dinheiro público, determinamos a revisão dos contratos vigentes e possibilidades futuras da Petrobras ligados ao setor que alguns dizem ser de cultura. A ordem é saber o que fazem com bilhões da população brasileira.;http://youtu.be/5kwurVd_31I;;1144;6649;4049102;332;4223
20;4;2019;Jair M. Bolsonaro;Uma voltinha de moto no Guarujá! Um forte abraço a todos!;;pic.twitter.com/29073MP6w4;722;4068;4046382;332;4224
20;4;2019;Jair M. Bolsonaro;Via @SF_Moro : Projeto de lei anticrime. Medidas simples e eficazes contra o crime. Ampliação do Banco Nacional de Perfis Genéticos, o que aumentará a taxa de resolução de investigação de qualquer crime, mas principalmente de crimes que deixam vestígios corporais.;;https://pbs.twimg.com/media/D4nu-s0WsAMoDX2.jpg;121;642;4045262;332;4227
20;4;2019;Jair M. Bolsonaro;"(Tradução) CASO BATTISTI, FILHO DE BOLSONARO: ""O BRASIL PEDE DESCULPAS À ITÁLIA"" @BolsonaroSP , no final de uma reunião com o vice-premier @matteosalvinimi , pediu desculpas em nome de sua nação à Itália... nossas relações são muito importantes "".";;https://pbs.twimg.com/media/D4lgGahXkAIExXs.jpg;145;1039;4042408;332;4224
19;4;2019;Jair M. Bolsonaro;O Centro de Integração Empresa Escola, é uma oportunidade para o ingresso de jovens no mercado de trabalho, gerando cerca de 470.000 aprendizes ativos. Neste ano a quantidade de vagas subiu 12% em relação a 2018, mostrando o crescimento da confiança do empreendedor no Brasil.;;pic.twitter.com/iFnr5bxoWG;879;5499;4041296;332;4224
19;4;2019;Jair M. Bolsonaro;Nova Previdência: quem ganha menos pagará menos e quem ganha mais pagará mais: use a calculadora que fará as contas para você entender de modo prático (via @MinEconomia ).;https://www.servicos.gov.br/calculadora/calcular/aliquota;;1436;7433;4040018;332;4228
19;4;2019;Jair M. Bolsonaro;O Ministério da Educação e o @mctic, lançaram o programa Ciência na Escola. Uma iniciativa dos dois ministérios para aprimorar o ensino de ciências nas escolas públicas de ensino fundamental e médio. Estimular nossos jovens na formação em áreas esquecidas.;https://tinyurl.com/y3o6yb22;;478;3058;4038943;332;4222
19;4;2019;Jair M. Bolsonaro;"""Ele mesmo levou em seu corpo os nossos pecados sobre o madeiro, a fim de que morrêssemos para os pecados e vivêssemos para a justiça, por suas feridas vocês foram curados."" 1 Pedro 2:24 Boa sexta-feita a todos!";;https://pbs.twimg.com/media/D4ho3MqW4AEc_h7.jpg;1569;7998;4037505;332;4226
18;4;2019;Jair M. Bolsonaro;"""Ensina a criança o caminho que deve andar e mesmo quando for velho, não se desviará dele"" (Provérbios 22:6). Vamos cuidar do futuro do Brasil! 🇧🇷";;pic.twitter.com/RFrWooMuoS;1208;7193;4034879;332;4225
18;4;2019;Jair M. Bolsonaro;Live de quinta-feira (18/04/2019) tratando de assuntos da semana. Assista no youtube como foi:;http://youtu.be/J9u1Cl49xlw;;489;2760;4034163;332;4223
18;4;2019;Jair M. Bolsonaro;Em SP, pudemos falar de alguns projetos em andamento sobre educação e a liberdade de imprensa, pilares fundamentais para a democracia.;http://youtu.be/xnsV2b_rct4;;656;4138;4033400;332;4222
18;4;2019;Jair M. Bolsonaro;Agradeço @bolsonarosp, que sempre ajudou a resgatar a confiança no Brasil mundo afora. O Presidente da Comissão de Relações Exteriores, foi recebido hj pelo premiê húngaro Viktor Orban, que colocou-se à disposição e dividiu experiências positivas de abertura econômica na Hungria;;https://pbs.twimg.com/media/D4dkRTmXoAYzJ-g.jpg;524;4024;4032827;332;4220
18;4;2019;Jair M. Bolsonaro;#tbt de pouco tempo atrás quando estive em SP:;;https://pbs.twimg.com/media/D4c-Z8SWAAA8O7A.jpg;419;3493;4031917;332;4221
18;4;2019;Jair M. Bolsonaro;Parabéns aos policiais pela luta diária e incessante em defesa dos bons cidadãos! Que atitudes como esta repercutam para sempre e o bom trabalho de todos seja devidamente reconhecido. RT @PMESP: Pais invadem batalhão com recém-nascido desfalecido nos braços, então PMs o fazem recobrar a consciência, convertendo desespero de mãe em choro de alegria. Veja mais:;"https://twitter.com/pmesp/status/1118258102179180544
https://bit.ly/2DiS2fR";pic.twitter.com/RhrjgFFcxb;1825;11623;4031600;332;4222
18;4;2019;Jair M. Bolsonaro;Ao contrário do terror espalhado por alguns sobre uma iminente explosão da violência após minha vitória nas eleições, um levantamento baseado em dados oficiais dos estados apontou queda de 25% dos assassinatos no Brasil no primeiro trimestre de 2019 em relação ao ano passado.;;https://pbs.twimg.com/media/D4ciCRiW4AA4kbw.jpg;972;4815;4031248;332;4221
18;4;2019;Jair M. Bolsonaro;Ministro Paulo Guedes conversa sobre a situação econômica do país com Heraldo Pereira e outros. Assista:;http://youtu.be/aIT2ubKoZIc;;998;5757;4030535;332;4218
17;4;2019;Jair M. Bolsonaro;BRASIL ACIMA DE TUDO... 🇧🇷;;https://pbs.twimg.com/media/D4X5dvnXsAEbpfE.jpg;1335;9993;4025984;332;4211
17;4;2019;Jair M. Bolsonaro;Ao lado dos alunos do Colégio Militar de Brasília e autoridades, participando da Cerimônia Comemorativa do Dia do Exército. Parabéns aos guardiões da pátria e de nossa democracia por este dia.;;https://pbs.twimg.com/media/D4XbxrgXkAEj0f7.jpg;1005;8392;4025327;332;4210
17;4;2019;Jair M. Bolsonaro;O Ministro da Cidadania, @OsmarTerra, esclarece na @redetv_news as proposições de mudanças na Lei Rouanet.;http://youtu.be/liPOo4kMSHI;;440;2714;4024445;332;4212
17;4;2019;Jair M. Bolsonaro;A equipe do Secretário de Aquicultura e Pesca, @jorgeseif ,organiza novo cadastro nacional de pescadores que deverá estar pronto até o fim de maio, feito a partir de auditorias para apurar o cadastro anterior e eliminar eventuais fraudes no pagamento do seguro-defeso.;;https://pbs.twimg.com/media/D4WKelxW0AACtMa.jpg;888;6488;4023093;332;4211
16;4;2019;Jair M. Bolsonaro;Mais cedo, anunciamos liberação de R$ 2 bilhões em recursos para restauração de estradas importantes do sistema logístico brasileiro e manutenção de vias. A ação é indispensável para recuperar da capacidade de nossa malha rodoviária e otimizar o sistema.;;;1223;8716;4020771;332;4209
16;4;2019;Jair M. Bolsonaro;Via @SF_Moro - entenda melhor o Pacote anti crime:;;https://pbs.twimg.com/media/D4TtHM1W4AEyp9T.jpg;770;3777;4019744;332;4211
16;4;2019;Jair M. Bolsonaro;Mais uma Fake News da Folha de São Paulo sendo desconstruída. Uma boa tarde a todos! 👍;;pic.twitter.com/70rw404vIL;1109;4191;4017932;332;4208
16;4;2019;Jair M. Bolsonaro;Acredito no Brasil e em suas instituições e respeito a autonomia dos poderes, como escrito em nossa Constituição. São princípios indispensáveis para uma democracia. Dito isso, minha posição sempre será favorável à liberdade de expressão, direito legítimo e inviolável.;;;3569;17433;4017560;332;4206
16;4;2019;Jair M. Bolsonaro;Via @Min_Agricultura / 3 assinaturas importantes para o agronegócio nas suas relações internacionais: abertura do mercado da Malásia e Cazaquistão para nossos bovinos vivos e acordo de equivalência de produtos orgânicos entre o Brasil e Chile. Saiba mais:;http://bit.ly/2Z5Y4tC;;263;1892;4015709;332;4203
16;4;2019;Jair M. Bolsonaro;O Ministro das Relações Exteriores, @ernestofaraujo ,formalizou saída da União das Nações Sul-Americanas (Unasul) e constituir o Fórum para o Progresso da América do Sul (Prosul). Fazendo parte do novo bloco Argentina, Brasil, Chile, Colômbia, Equador, Guiana, Paraguai e Peru.;;;356;2305;4014543;332;4202
15;4;2019;Jair M. Bolsonaro;Incra registra só 1 ocupação no 1º trimestre diante 43 ações no mesmo período de 2018. O MST está mais fraco pela facilitação da posse de armas, iniciativa que terá derivações pelo governo, falta de financiamento do setor público e de ONGs, algo que não ocorria nos governos do PT;;;2846;17406;4012385;332;4202
15;4;2019;Jair M. Bolsonaro;Em nome dos brasileiros, manifesto profundo pesar pelo terrível incêndio que assola um dos maiores símbolos da cultura e da espiritualidade cristã e ocidental, a catedral de Notre-Dame, em Paris. Neste momento sombrio, as nossas orações estão com o povo francês.;;;5532;44364;4012385;332;4202
15;4;2019;Jair M. Bolsonaro;Uma esclarecedora explicação sobre a Nova Previdência como primeiro passo para desencadearmos no Brasil a maior revolução econômica jamais vista em nossa história, desde a gerações de empregos com a confiabilidade do investidor até a redução de impostos.;http://youtu.be/HoDILzoDYx8;;3313;17787;4012385;332;4202
15;4;2019;Jair M. Bolsonaro;Cresceu o nº de viagens contratadas do Canadá e EUA com destino ao Brasil. Dos Estados Unidos, aumento de 53% para junho e 97% para julho em relação a 2018. Do Canadá, aumento de 86% para Junho, 54% para Julho e 135% para Agosto, meses posteriores à vigência da isenção de vistos.;;;4593;31334;4012385;332;4202
15;4;2019;Jair M. Bolsonaro;Em 2019, portos do Paraná reduziram em 46% o tempo médio que os navios esperam para atracar no cais. Leia a curta matéria e entenda o que isto significa: 👍🏻;;https://pbs.twimg.com/media/D4MdRI6WAAMk02A.jpg;2582;16790;4012385;332;4202
15;4;2019;Jair M. Bolsonaro;Em menos de dois anos, o governo federal deverá ter apenas um canal na internet, chamado . O Decreto presidencial 9.756/2019 estima a economia de R$100 milhões/ano, que são gastos apenas com a manutenção dos milhares de portais na rede.;http://GOV.BR;;6148;42129;4012385;332;4202
14;4;2019;Jair M. Bolsonaro;"- Quantos de nós pode andar na multidão com a cabeça erguida? - Quantos já disseram: ""Eu vencerei, do nada?""";http://youtu.be/7BUCLXWJBRU;;4619;36676;4012385;332;4202
14;4;2019;Jair M. Bolsonaro;Agora, em frente ao Palácio da Alvorada. Obrigado pela consideração!;;pic.twitter.com/3KTWfhQA2U;5271;40037;4012385;332;4202
14;4;2019;Jair M. Bolsonaro;Gigantesca economia, desburocratização e redução do poder de entidades aparelhadas politicamente usando nomes bonitos para impor suas vontades, ignorando a lei e atrapalhando propositalmente o desenvolvimento do Brasil, não se importando com as reais necessidades da população. RT @republica_ctba: Bolsonaro assina decreto que deve acabar com os “sovietes” do PT;"https://twitter.com/republica_ctba/status/1117099731623215104
https://republicadecuritiba.net/2019/04/13/bolsonaro-assina-decreto-que-deve-acabar-com-os-sovietes-do-pt/";;5068;29502;4012385;332;4202
14;4;2019;Jair M. Bolsonaro;Governo anuncia convocação de mais 1.000 policiais federais. O objetivo é compor gradativamente o quadro de inteligência, como no trabalho da Lava-Jato (combate à corrupção) e outros serviços de segurança nacional dentro do orçamento possível destes primeiros 100 dias de mandato.;;;7508;56226;4012385;332;4202
13;4;2019;Jair M. Bolsonaro;Andamento do início do Programa de Dessalinização da água no Nordeste com o Governo Bolsonaro. Trabalho oriundo de Israel com a iniciativa do @mctic via @Astro_Pontes .;http://youtu.be/P6SrllHVlZQ;;5384;31941;4012385;332;4202
13;4;2019;Jair M. Bolsonaro;Alia Al Mansoori, prodígio da ciência dos Emirados Árabes, com 16 anos, estuda para ir ao espaço daqui 15 anos sendo lançada por um foguete do Centro Espacial de Alcântara. Já venceu competição pela NASA e possui artigos publicados nas mais importantes revistas científicas.;;https://pbs.twimg.com/media/D4Dxi6nXoAA4dlz.jpg;6591;61261;4012385;332;4202
13;4;2019;Jair M. Bolsonaro;O Governo Federal trabalhando para concluir rodovias inacabadas e fazendo o seu serviço. Neste trecho são 34 km de duplicação da BR-101/AL.;;pic.twitter.com/8OIA6CKwuF;5608;32821;4012385;332;4202
13;4;2019;Jair M. Bolsonaro;🇧🇷👍🏻👉🏻👉🏻;;https://pbs.twimg.com/media/D4Ch3xTW0AEDc6p.jpg;3569;32450;4012385;332;4202
13;4;2019;Jair M. Bolsonaro;A Embrapa, em parceria com a Funai e outros órgãos de governos participam da inserção social indígena e a comunidade inteira ganha com isso. Chega de tratar nossos irmãos como animais de zoológico ou como massa de manobra política. Vamos adiante. Via Ministra @DamaresAlves;;pic.twitter.com/ZXqwRqrkxb;3918;23379;4012385;332;4202
12;4;2019;Jair M. Bolsonaro;REAJUSTE DO ÓLEO DIESEL: Ontem, às 19h40, fui informado sobre o aumento de 5,7% no óleo diesel. Liguei para o Presidente da Petrobrás preocupado com o percentual num nível sequer previsto para a taxa de inflação do corrente ano.;;;4824;40175;4012385;332;4202
12;4;2019;Jair M. Bolsonaro;"""O Exército é do povo, e não se pode acusar o povo de ser assassino... no Exército sempre tem um responsável..."" Com a internet e um celular, toda uma narrativa criada propositalmente para nos destruir é desmontada! Assista, saiba a verdade e tire suas conclusões, mais uma vez:";;pic.twitter.com/rwxm8DU3ee;9291;49660;4012385;332;4202
12;4;2019;Jair M. Bolsonaro;Hoje tive a satisfação de participar da inauguração do novo Terminal Internacional Aeroportuário de passageiros de Macapá, no Amapá, único estado que não pude visitar em minha campanha devido a facada quase fatal que sofri de um ex-integrante do PSOL, braço esquerdo do PT e PCdoB;;pic.twitter.com/Pp5HgWNs1e;5961;42620;4012385;332;4202
12;4;2019;Jair M. Bolsonaro;Secretário de aquicultura e pesca, @jorgeseif , ligado ao Ministério da Agricultura, explica seu interessante e importante trabalho que vem sendo desenvolvido frente à pasta que ocupa.;http://youtu.be/Ug_Zl2bL0bs;;2230;16534;4012385;332;4202
